2014,Connecticut,District 6,Democratic Party, Terry Gerratana,13637,True
2014,Connecticut,District 6,Working Families Party, Terry Gerratana,1897,False
2014,Connecticut,District 7,Democratic Party, John Foxx,9704,False
2014,Connecticut,District 7,Republican Party, John A. Kissel,22160,True
2014,Connecticut,District 8,Democratic Party, Melissa E. Osborne,13843,False
2014,Connecticut,District 8,Republican Party, Kevin D. Witkos,22364,True
2014,Connecticut,District 8,unaffiliated, Kevin D. Witkos,1508,False
2014,Connecticut,District 9,Democratic Party, Paul R. Doyle,20799,True
2014,Connecticut,District 9,Republican Party, Earle V. Roberts,12164,False
2014,Connecticut,District 10,Democratic Party, Gary Holder-Winfield,15490,True
2014,Connecticut,District 10,Working Families Party, Gary Holder-Winfield,1125,False
2014,Connecticut,District 11,Democratic Party, Martin M. Looney,18162,True
2014,Connecticut,District 11,Working Families Party, Martin M. Looney,1631,False
2014,Connecticut,District 12,Democratic Party," Ted Kennedy, Jr.",20885,True
2014,Connecticut,District 12,Republican Party," Bruce H. Wilson, Jr.",15690,False
2014,Connecticut,District 12,Working Families Party," Ted Kennedy, Jr.",1174,False
2014,Connecticut,District 12,unaffiliated," Bruce H. Wilson, Jr. 85",856,False
2014,Connecticut,District 13,Democratic Party, Dante Bartolomeo,13918,True
2014,Connecticut,District 13,Republican Party, Len Suzio,13613,False
2014,Connecticut,District 13,unaffiliated, Len Suzio,1193,False
2014,Connecticut,District 13,Working Families Party, Dante Bartolomeo,1122,False
2014,Connecticut,District 14,Democratic Party, Gayle Slossberg,18234,True
2014,Connecticut,District 14,Republican Party, Matt Gaynor,13013,False
2014,Connecticut,District 14,unaffiliated, Matt Gaynor,847,False
2014,Connecticut,District 15,Democratic Party, Joan V. Hartley,12083,True
2014,Connecticut,District 15,Republican Party, Karl D. Shehu,5739,False
2014,Connecticut,District 15,Working Families Party, Blair Bertaccini,510,False
2014,Connecticut,District 15,unaffiliated, Joan V. Hartley,851,False
2014,Connecticut,District 16,Republican Party, Joe Markley,22132,True
2014,Connecticut,District 16,Working Families Party, Christopher R. Robertson,5945,False
2014,Connecticut,District 17,Democratic Party, Joe Crisco,14382,True
2014,Connecticut,District 17,Republican Party, Philip Tripp,11958,False
2014,Connecticut,District 17,unaffiliated, Philip Tripp,902,False
2014,Connecticut,District 17,Working Families Party, Joe Crisco,985,False
2014,Connecticut,District 18,Democratic Party, Andrew Maynard,16790,True
2014,Connecticut,District 18,Republican Party, Kevin G. Trejo,11873,False
2014,Connecticut,District 19,Democratic Party, Catherine A. Osten,15057,True
2014,Connecticut,District 19,Republican Party, Steven Everett,12047,False
2014,Connecticut,District 19,Working Families Party, Catherine A. Osten,1369,False
2014,Connecticut,District 19,unaffiliated, Steven Everett,999,False
2014,Connecticut,District 20,Democratic Party, Elizabeth B. Ritter,13077,False
2014,Connecticut,District 20,Republican Party, Paul M. Formica,16103,True
2014,Connecticut,District 20,Working Families Party, Elizabeth B. Ritter,804,False
2014,Connecticut,District 20,unaffiliated, Paul M. Formica,1404,False
2014,Connecticut,District 21,Democratic Party, Prez Palmer,10384,False
2014,Connecticut,District 21,Republican Party, Kevin C. Kelly,21731,True
2014,Connecticut,District 22,Democratic Party, Marilyn Moore,12237,True
2014,Connecticut,District 22,Republican Party, Enrico R. Costantini,11545,False
2014,Connecticut,District 22,Working Families Party, Marilyn Moore,1202,False
2014,Connecticut,District 23,Democratic Party," Andres Ayala, Jr.",9476,True
2014,Connecticut,District 23,Working Families Party," Andres Ayala, Jr.",807,False
2014,Connecticut,District 24,Republican Party, Michael A. McLachlan,13392,True
2014,Connecticut,District 24,Working Families Party, Theodore Feng,2488,False
2014,Connecticut,District 24,unaffiliated, Michael A. McLachlan,2046,False
2014,Connecticut,District 25,Democratic Party, Bob Duff,16310,True
2014,Connecticut,District 25,Republican Party, Bill Dunne,10127,False
2014,Connecticut,District 26,Democratic Party, Phil Sharlach,12617,False
2014,Connecticut,District 26,Republican Party, Toni Boucher,24300,True
2014,Connecticut,District 26,Working Families Party, Phil Sharlach,658,False
2014,Connecticut,District 27,Democratic Party, Carlo Leone,12142,True
2014,Connecticut,District 27,Republican Party, Eva A. Maldonado,8950,False
2014,Connecticut,District 27,Green Party, David Michel,357,False
2014,Connecticut,District 27,unaffiliated, Eva A. Maldonado,745,False
2014,Connecticut,District 28,Democratic Party, Kim Fawcett,15121,False
2014,Connecticut,District 28,Republican Party, Tony Hwang,19428,True
2014,Connecticut,District 28,Working Families Party, Kim Fawcett,840,False
2014,Connecticut,District 28,unaffiliated, Tony Hwang,1053,False
2014,Connecticut,District 29,Democratic Party, Mae Flexer,11537,True
2014,Connecticut,District 29,Republican Party, John French,10850,False
2014,Connecticut,District 29,Working Families Party, Mae Flexer,1099,False
2014,Connecticut,District 29,unaffiliated, John French,1266,False
2014,Connecticut,District 30,Democratic Party, William O. Riiska,13749,False
2014,Connecticut,District 30,Republican Party, Clark J. Chapin,17744,True
2014,Connecticut,District 30,unaffiliated, Clark J. Chapin,1498,False
2014,Connecticut,District 31,Democratic Party, Robert Michalik,13773,False
2014,Connecticut,District 31,Republican Party, Henri Martin,15318,True
2014,Connecticut,District 31,Working Families Party, Robert Michalik,1150,False
2014,Connecticut,District 31,unaffiliated, Henri Martin,1149,False
2014,Connecticut,District 32,Democratic Party, Donato Orsini,11383,False
2014,Connecticut,District 32,Republican Party, Robert J. Kane,23547,True
2014,Connecticut,District 32,Working Families Party, Donato Orsini,985,False
2014,Connecticut,District 33,Democratic Party, Emily Bjornberg,16161,False
2014,Connecticut,District 33,Republican Party, Art Linares,21173,True
2014,Connecticut,District 33,Green Party, Colin D. Bennett,527,False
2014,Connecticut,District 33,Working Families Party, Emily Bjornberg,1165,False
2014,Connecticut,District 33,unaffiliated, Art Linares,1499,False
2014,Connecticut,District 34,Republican Party, Len Fasano,19160,True
2014,Connecticut,District 34,unaffiliated, Len Fasano,3369,False
2014,Connecticut,District 35,Republican Party, Tony Guglielmo,25547,True
2014,Connecticut,District 35,Working Families Party, Andrea Penta,5183,False
2014,Connecticut,District 36,Republican Party, L. Scott Frantz,21100,True
2014,Connecticut,District 36,Green Party, Edward Heflin,3189,False
2014,Delaware,District 1,Democratic Party, Margaret Rose Henry,7324,True
2014,Delaware,District 1,Republican Party, Robert F. Martin,1010,False
2014,Delaware,District 3,Democratic Party, Robert I. Marshall,5214,True
2014,Delaware,District 4,Democratic Party, Sarah L. Buttner,5521,False
2014,Delaware,District 4,Republican Party, Gregory F. Lavelle,8983,True
2014,Delaware,District 6,Democratic Party, Claire R. Snyder-Hall,6718,False
2014,Delaware,District 6,Republican Party, Ernesto B. Lopez,11633,True
2014,Delaware,District 10,Democratic Party, Bethany Hall-Long,6230,True
2014,Delaware,District 10,Republican Party, John Marino,5963,False
2014,Delaware,District 11,Democratic Party, Bryan Townsend,6426,True
2014,Delaware,District 16,Republican Party, Colin Bonini,6178,True
2014,Delaware,District 16,unaffiliated, Michael S. Tedesco,2135,False
2014,Delaware,District 17,Democratic Party, Brian J. Bushweller,5811,True
2014,Delaware,District 17,Republican Party, Kim E. Warfield,3881,False
2014,Delaware,District 18,Democratic Party, Patrick J. Emory,3917,False
2014,Delaware,District 18,Republican Party, F. Gary Simpson,7863,True
2014,Delaware,District 21,Democratic Party," Robert L. Venables, Sr.",4514,False
2014,Delaware,District 21,Republican Party, Bryant L. Richardson,5210,True
2014,Delaware,District 21,Libertarian Party, John F. Potter,113,False
2014,Florida,District 1,Republican Party, Greg Ever,,True
2014,Florida,District 4,Republican Party, Aaron Bean,,True
2014,Florida,District 6,Democratic Party, Kathleen Trued,66786,False
2014,Florida,District 6,Republican Party, John Thrasher,105901,True
2014,Florida,District 6,unaffiliated, Greg Feldman,9388,False
2014,Florida,District 8,Republican Party, Dorothy L. Hukill,,True
2014,Florida,District 10,Republican Party, David Simmons,101241,True
2014,Florida,District 10,unaffiliated, Walter Osborne,44959,False
2014,Florida,District 12,Democratic Party, Geraldine F. Thompson,67084,True
2014,Florida,District 12,Republican Party, Edward DeAguilera,39456,False
2014,Florida,District 14,Democratic Party, Darren Soto,71029,True
2014,Florida,District 14,unaffiliated, Devin Norton,23625,False
2014,Florida,District 16,Republican Party, Thad Altman,,True
2014,Florida,District 18,Republican Party, Wilton Simpson,,True
2014,Florida,District 20,Republican Party, Jack Latvala,120277,True
2014,Florida,District 20,Libertarian Party, Tony Caso,47652,False
2014,Florida,District 22,Democratic Party, Judithanne McLauchlan,74804,False
2014,Florida,District 22,Republican Party, Jeff Brandes,101983,True
2014,Florida,District 24,Republican Party, Tom Lee,104925,True
2014,Florida,District 24,unaffiliated, Brandon R. Thebeau (write-in),379,False
2014,Florida,District 24,unaffiliated, Steven P. Warren (write-in),106,False
2014,Florida,District 26,Republican Party, Bill Galvano,,True
2014,Florida,District 28,Republican Party, Nancy Detert,,True
2014,Florida,District 30,Republican Party, Lizbeth Benacquisto,,True
2014,Florida,District 32,Democratic Party, Bruno Moore,58388,False
2014,Florida,District 32,Republican Party, Joe Negron,117320,True
2014,Florida,District 32,unaffiliated, Matthew Joshua Loew (write-in),41,False
2014,Florida,District 34,Democratic Party, Maria Sachs,87340,True
2014,Florida,District 34,Republican Party, Ellyn Bogdanoff,80353,False
2014,Florida,District 36,Democratic Party, Oscar Braynon,96445,True
2014,Florida,District 36,unaffiliated, William Burton Moreland (write-in),47,False
2014,Florida,District 38,Republican Party, Rene Garcia,,True
2014,Florida,District 40,Republican Party, Miguel Diaz de la Portilla,,True
2014,Georgia,District 1,Republican Party," B.L. ""Ben"" Watson",,True
2014,Georgia,District 2,Democratic Party, Lester G. Jackson,,True
2014,Georgia,District 3,Republican Party," William T. Ligon, Jr.",,True
2014,Georgia,District 4,Republican Party, Jack S. Hill,,True
2014,Georgia,District 5,Democratic Party, Curt B. Thompson,,True
2014,Georgia,District 6,Democratic Party, Antron D. Johnson,18904,False
2014,Georgia,District 6,Republican Party, Hunter B. Hill,29383,True
2014,Georgia,District 7,Republican Party, Tyler J. Harper,,True
2014,Georgia,District 8,Democratic Party, Bikram K. Mohanty,13441,False
2014,Georgia,District 8,Republican Party, C. Ellis Black,21345,True
2014,Georgia,District 9,Democratic Party, Timothy Andrew Swiney,18155,False
2014,Georgia,District 9,Republican Party, P.K. Martin,36764,True
2014,Georgia,District 10,Democratic Party, Emanuel D. Jones,,True
2014,Georgia,District 11,Republican Party, K. Dean Burke,,True
2014,Georgia,District 12,Democratic Party, Freddie K. Powell Sims,,True
2014,Georgia,District 13,Republican Party," G.M. ""Greg"" Kirk",,True
2014,Georgia,District 14,Republican Party, Bruce A. Thompson,,True
2014,Georgia,District 15,Democratic Party," E. ""Ed"" Harbison",,True
2014,Georgia,District 16,Republican Party," M.H. ""Marty"" Harbin",,True
2014,Georgia,District 17,Republican Party, Richard M. Jeffares,,True
2014,Georgia,District 18,Republican Party, John F. Kennedy,,True
2014,Georgia,District 19,Republican Party, Tommie A. Williams,,True
2014,Georgia,District 20,Democratic Party," Sheikh M. ""Chad"" Rahman",13902,False
2014,Georgia,District 20,Republican Party, T. Ross Tolleson,32726,True
2014,Georgia,District 21,Republican Party, Brandon L. Beach,,True
2014,Georgia,District 22,Democratic Party, Harold V. Jones II,,True
2014,Georgia,District 23,Democratic Party, Diane Brack Evans,17434,False
2014,Georgia,District 23,Republican Party, Jesse Collins Stone,27374,True
2014,Georgia,District 24,Democratic Party, Brenda J. Jordan,15501,False
2014,Georgia,District 24,Republican Party, William S. Jackson,37836,True
2014,Georgia,District 25,Republican Party," W.B. ""Burt"" Jones",,True
2014,Georgia,District 26,Democratic Party," David E. Lucas, Sr.",,True
2014,Georgia,District 27,Republican Party, Michael E. Williams,,True
2014,Georgia,District 28,Democratic Party, Cynthia Conradt Bennett,13497,False
2014,Georgia,District 28,Republican Party," Michael R. ""Mike"" Crane",35440,True
2014,Georgia,District 29,Democratic Party, Brian P. Roslund,15668,False
2014,Georgia,District 29,Republican Party, Joshua Robert McKoon,30394,True
2014,Georgia,District 30,Democratic Party, James Harrison Nixon,11801,False
2014,Georgia,District 30,Republican Party," Michael B. ""Mike"" Dugan",31122,True
2014,Georgia,District 31,Democratic Party, Charles L.R. Winter,10952,False
2014,Georgia,District 31,Republican Party," William D. ""Bill"" Heath",29647,True
2014,Georgia,District 32,Republican Party, Judson H. Hill,,True
2014,Georgia,District 33,Democratic Party, Michael A. Rhett,,True
2014,Georgia,District 34,Democratic Party, Valencia Martin Seay,,True
2014,Georgia,District 35,Democratic Party, Donzella J. James,36530,True
2014,Georgia,District 35,Republican Party, Francisco X.R. Artley,12285,False
2014,Georgia,District 36,Democratic Party," Nancy G. ""Nan"" Orrock",,True
2014,Georgia,District 37,Republican Party, Lindsey A. Tippins,,True
2014,Georgia,District 38,Democratic Party, Horacena E. Tate,,True
2014,Georgia,District 39,Democratic Party, Vincent Fort,38714,True
2014,Georgia,District 39,Republican Party, Robert W. Tindall,7642,False
2014,Georgia,District 40,Democratic Party, Tamara Y. Johnson,18339,False
2014,Georgia,District 40,Republican Party," Francis R ""Fran"" Millar",30705,True
2014,Georgia,District 41,Democratic Party," Stephen B. ""Steve"" Henson",,True
2014,Georgia,District 42,Democratic Party, Elena C. Parent,39791,True
2014,Georgia,District 42,Republican Party," Gregory E. ""Greg"" Williams",13680,False
2014,Georgia,District 43,Democratic Party," Ronald B. Ramsey, Sr.",,True
2014,Georgia,District 44,Democratic Party, Gail P. Davenport,,True
2014,Georgia,District 45,Republican Party, Renee S. Unterman,,True
2014,Georgia,District 46,Republican Party," W.S. ""Bill"" Cowsert",,True
2014,Georgia,District 47,Republican Party," Franklin J. ""Frank"" Ginn",,True
2014,Georgia,District 48,Republican Party, David J. Shafer,,True
2014,Georgia,District 49,Republican Party," Cecil T. ""Butch"" Miller",,True
2014,Georgia,District 50,Republican Party, John K. Wilkinson,,True
2014,Georgia,District 51,Republican Party," Stephen W. ""Steve"" Gooch",,True
2014,Georgia,District 52,Republican Party," C.E. ""Chuck"" Hufstetler",,True
2014,Georgia,District 53,Republican Party, Jeff E. Mullis,,True
2014,Georgia,District 54,Republican Party," Charles J. ""Charlie"" Bethel",,True
2014,Georgia,District 55,Democratic Party, Gloria S. Butler,,True
2014,Georgia,District 56,Democratic Party, Akhtar Sadiq,15087,False
2014,Georgia,District 56,Republican Party, John E. Albers,34734,True
2014,Hawaii,District 1,Democratic Party, Gilbert Kahele,11638,True
2014,Hawaii,District 1,Libertarian Party," Gregory ""Kobata"" Arianoff",1850,False
2014,Hawaii,District 3,Democratic Party, Josh Green,8896,True
2014,Hawaii,District 3,Libertarian Party, Michael L. Last,1891,False
2014,Hawaii,District 4,Democratic Party, Lorraine Rodero Inouye,8882,True
2014,Hawaii,District 4,Libertarian Party, Alain Schiller,2536,False
2014,Hawaii,District 5,Democratic Party, Gil S. Coloma Keith-Agaran,9770,True
2014,Hawaii,District 5,Republican Party, Joe Kamaka,4149,False
2014,Hawaii,District 6,Democratic Party, Roz Baker,7210,True
2014,Hawaii,District 6,Republican Party," Jared P. ""Pika"" Dubois",2916,False
2014,Hawaii,District 6,Libertarian Party, Bronson Kekahuna Kaahui,1196,False
2014,Hawaii,District 7,Democratic Party, J. Kalani English,,True
2014,Hawaii,District 12,Democratic Party, Brickwood M. Galuteria,6426,True
2014,Hawaii,District 12,Republican Party, Chris Lethem,4544,False
2014,Hawaii,District 16,Democratic Party, Breene Harimoto,,True
2014,Hawaii,District 17,Democratic Party, Clarence Nishihara,8312,True
2014,Hawaii,District 17,unaffiliated, Roger Clemente,3531,False
2014,Hawaii,District 18,Democratic Party, Michelle Kidani,10253,True
2014,Hawaii,District 18,Republican Party, Dennis C.H. Kim,7345,False
2014,Hawaii,District 18,Libertarian Party, Raymond Banda III,389,False
2014,Hawaii,District 21,Democratic Party, Maile S.L. Shimabukuro,6079,True
2014,Hawaii,District 21,Republican Party, Tercia L. Ku,2868,False
2014,Hawaii,District 23,Democratic Party, Gil Riviere,5319,True
2014,Hawaii,District 23,Republican Party, Richard Lee Fale,4854,False
2014,Hawaii,District 24,Democratic Party, Jill N. Tokuda,13814,True
2014,Hawaii,District 24,Republican Party, Kilomana Michael Danner,4625,False
2014,Idaho,District 1,Republican Party, Shawn A. Keough,8993,True
2014,Idaho,District 1,Constitution Party, Christian Fioravanti,4834,False
2014,Idaho,District 2,Republican Party, Steve Vick,11646,True
2014,Idaho,District 3,Republican Party, Bob Nonini,8643,True
2014,Idaho,District 4,Republican Party, Mary Souza,7406,True
2014,Idaho,District 4,Constitution Party, Ray J. Writz,2520,False
2014,Idaho,District 5,Democratic Party, Dan J. Schmidt,7421,True
2014,Idaho,District 5,Republican Party, John Carlson,6769,False
2014,Idaho,District 6,Democratic Party, Pete Gertonson,4543,False
2014,Idaho,District 6,Republican Party, Dan Johnson,7884,True
2014,Idaho,District 7,Democratic Party, Casey Drews,4335,False
2014,Idaho,District 7,Republican Party, Sheryl L. Nuxoll,8959,True
2014,Idaho,District 8,Republican Party, Steven P. Thayn,10675,True
2014,Idaho,District 8,unaffiliated, Kirsten Faith Richardson,4266,False
2014,Idaho,District 9,Republican Party, Abby Lee,10728,True
2014,Idaho,District 10,Democratic Party, Micheal E. DeCoria,2598,False
2014,Idaho,District 10,Republican Party, Jim Rice,5660,True
2014,Idaho,District 11,Democratic Party, Rita Burns,2814,False
2014,Idaho,District 11,Republican Party, Patti Anne Lodge,9673,True
2014,Idaho,District 12,Democratic Party, Heidi J. Knittel,3021,False
2014,Idaho,District 12,Republican Party, Todd Lakey,6615,True
2014,Idaho,District 13,Democratic Party, Carl Davis,3349,False
2014,Idaho,District 13,Republican Party, Curt McKenzie,7258,True
2014,Idaho,District 14,Democratic Party, Robert D. Spencer,5033,False
2014,Idaho,District 14,Republican Party, Marv Hagedorn,11558,True
2014,Idaho,District 15,Democratic Party, Richard Keller,5302,False
2014,Idaho,District 15,Republican Party, Fred S. Martin,7244,True
2014,Idaho,District 16,Democratic Party, Grant Burgoyne,8563,True
2014,Idaho,District 16,Republican Party, Joel Robinson,5623,False
2014,Idaho,District 17,Democratic Party, Elliot Werk,9173,True
2014,Idaho,District 18,Democratic Party, Janie Ward-Engelking,10556,True
2014,Idaho,District 18,Republican Party, Edward Dindinger,5406,False
2014,Idaho,District 19,Democratic Party, Cherie Buckner-Webb,13240,True
2014,Idaho,District 19,Republican Party, Tony Snesko,4659,False
2014,Idaho,District 20,Republican Party, Chuck Winder,10155,True
2014,Idaho,District 21,Republican Party," Clifford R. ""Cliff"" Bayer",11246,True
2014,Idaho,District 22,Republican Party, Lori Den Hartog,8426,True
2014,Idaho,District 23,Republican Party, Bert Brackett,8022,True
2014,Idaho,District 24,Democratic Party, Shelley M. Gardner,3660,False
2014,Idaho,District 24,Republican Party, Lee Heider,6687,True
2014,Idaho,District 25,Republican Party, Jim Patrick,9211,True
2014,Idaho,District 26,Democratic Party, Michelle Stennett,7475,True
2014,Idaho,District 26,Republican Party, Dale Ewersen,5254,False
2014,Idaho,District 27,Republican Party, Dean L. Cameron,8943,True
2014,Idaho,District 28,Republican Party, Jim Guthrie,11053,True
2014,Idaho,District 29,Democratic Party, Roy Lacey,6193,True
2014,Idaho,District 29,Republican Party, Kert Howard,4978,False
2014,Idaho,District 30,Republican Party, Dean M. Mortimer,9903,True
2014,Idaho,District 31,Republican Party, Steve Bair,9100,True
2014,Idaho,District 32,Democratic Party, Bob Fitzgerald,3023,False
2014,Idaho,District 32,Republican Party, John H. Tippets,9930,True
2014,Idaho,District 33,Republican Party, Bart M. Davis,8365,True
2014,Idaho,District 34,Republican Party, Brent Hill,7992,True
2014,Idaho,District 35,Republican Party, Jeff C. Siddoway,11166,True
2014,Illinois,District 6,Democratic Party, John J. Cullerton,39851,True
2014,Illinois,District 6,Republican Party, Stefanie Linares,20291,False
2014,Illinois,District 9,Democratic Party, Daniel Biss,55986,True
2014,Illinois,District 12,Democratic Party, Steven Landek,24886,True
2014,Illinois,District 15,Democratic Party, Napoleon Harris,49577,True
2014,Illinois,District 18,Democratic Party, Bill Cunningham,41515,True
2014,Illinois,District 18,Republican Party, Shaun Colin Murphy,29658,False
2014,Illinois,District 21,Republican Party, Michael G. Connelly,61393,True
2014,Illinois,District 24,Democratic Party, Suzanne Glowiak,31357,False
2014,Illinois,District 24,Republican Party, Chris Nybo,47590,True
2014,Illinois,District 27,Republican Party, Matt Murphy,55928,True
2014,Illinois,District 30,Democratic Party, Terry Link,26387,True
2014,Illinois,District 30,Republican Party, Don Wilson,18169,False
2014,Illinois,District 33,Republican Party, Karen McConnaughay,54102,True
2014,Illinois,District 36,Democratic Party, Mike Jacobs,30242,False
2014,Illinois,District 36,Republican Party, Neil Anderson,35895,True
2014,Illinois,District 39,Democratic Party, Don Harmon,39526,True
2014,Illinois,District 42,Democratic Party, Linda Holmes,28358,True
2014,Illinois,District 45,Republican Party, Tim Bivins,59865,True
2014,Illinois,District 48,Democratic Party, Andy Manar,34402,True
2014,Illinois,District 48,Republican Party, Linda Little,27449,False
2014,Illinois,District 51,Republican Party, Chapin Rose,69665,True
2014,Illinois,District 54,Republican Party, Kyle McCarter,60923,True
2014,Illinois,District 57,Democratic Party," James F. Clayborne, Jr., II",30624,True
2014,Illinois,District 57,Republican Party, Katherine Ruocco,28486,False
2014,Indiana,District 1,Democratic Party, Frank Mrvan Jr.,15538,True
2014,Indiana,District 1,Republican Party, Ken Stevenson,10506,False
2014,Indiana,District 4,Democratic Party, Karen Tallian,,True
2014,Indiana,District 6,Democratic Party, Roxanna Hanford,9579,False
2014,Indiana,District 6,Republican Party, Rick Niemeyer,19969,True
2014,Indiana,District 11,Republican Party, Joe Zakas,,True
2014,Indiana,District 14,Republican Party, Dennis K. Kruse,,True
2014,Indiana,District 15,Democratic Party, Jack E. Morris,10482,False
2014,Indiana,District 15,Republican Party, Liz Brown,15101,True
2014,Indiana,District 17,Republican Party, Jim Banks,,True
2014,Indiana,District 19,Republican Party, Travis Holdman,,True
2014,Indiana,District 21,Republican Party, James R. Buck,,True
2014,Indiana,District 22,Republican Party, Ron J. Alting,,True
2014,Indiana,District 23,Democratic Party, Bob Burkett,9835,False
2014,Indiana,District 23,Republican Party, Philip L. Boots,20413,True
2014,Indiana,District 25,Democratic Party, Tim Lanane,15560,True
2014,Indiana,District 25,Libertarian Party, Robert Jozwiak,5458,False
2014,Indiana,District 26,Republican Party, Doug Eckerty,,True
2014,Indiana,District 27,Democratic Party," Jerome ""Jake"" Hoog",6250,False
2014,Indiana,District 27,Republican Party, Jeff Raatz,16030,True
2014,Indiana,District 27,Libertarian Party, Rex Bell,2552,False
2014,Indiana,District 29,Democratic Party, J.D. Ford,12744,False
2014,Indiana,District 29,Republican Party, Mike Delph,15140,True
2014,Indiana,District 31,Republican Party," James W. Merritt, Jr.",,True
2014,Indiana,District 38,Democratic Party, Tim Skinner,12580,False
2014,Indiana,District 38,Republican Party, Jon Ford,13585,True
2014,Indiana,District 39,Democratic Party, Steve Lindsey,12786,False
2014,Indiana,District 39,Republican Party, Eric Bassler,20074,True
2014,Indiana,District 41,Democratic Party, Andy Talarzyk,5349,False
2014,Indiana,District 41,Republican Party, Greggory F. Walker,15940,True
2014,Indiana,District 41,Libertarian Party, Damian Stanziano,855,False
2014,Indiana,District 43,Democratic Party, Rudy Howard,8988,False
2014,Indiana,District 43,Republican Party, Chip Perfect,22737,True
2014,Indiana,District 45,Democratic Party, Julie Berry,16994,False
2014,Indiana,District 45,Republican Party, Jim Smith,19827,True
2014,Indiana,District 46,Democratic Party," Charles ""Chuck"" Freiberger",13168,False
2014,Indiana,District 46,Republican Party, Ron Grooms,16950,True
2014,Indiana,District 47,Democratic Party," Richard D. Young, Jr.",15419,False
2014,Indiana,District 47,Republican Party, Erin Houchin,21395,True
2014,Indiana,District 48,Democratic Party, Larry Vollmer,12489,False
2014,Indiana,District 48,Republican Party, Mark Messmer,23859,True
2014,Indiana,District 49,Republican Party, Jim Tomes,,True
2014,Iowa,District 1,Republican Party, David Johnson,18774,True
2014,Iowa,District 3,Republican Party, Bill Anderson,17176,True
2014,Iowa,District 5,Democratic Party, Daryl Beall,9801,False
2014,Iowa,District 5,Republican Party, Tim Kraayenbrink,12383,True
2014,Iowa,District 7,Democratic Party, Jim France,5738,False
2014,Iowa,District 7,Republican Party, Rick Bertrand,8766,True
2014,Iowa,District 7,unaffiliated, Maria Rundquist,832,False
2014,Iowa,District 9,Republican Party, Jason Schultz,16293,True
2014,Iowa,District 11,Republican Party, Tom Shipley,17681,True
2014,Iowa,District 13,Democratic Party, Pam Deichmann,8900,False
2014,Iowa,District 13,Republican Party, Julian B. Garrett,15326,True
2014,Iowa,District 13,Libertarian Party, Clair Tom Thompson,893,False
2014,Iowa,District 15,Democratic Party, Chaz Allen,13307,True
2014,Iowa,District 15,Republican Party, Crystal Bruntz,12008,False
2014,Iowa,District 17,Democratic Party, Tony Bisignano,10548,True
2014,Iowa,District 17,Republican Party, Jonathan Lochman,5374,False
2014,Iowa,District 17,unaffiliated, Jim Bollard,978,False
2014,Iowa,District 19,Republican Party, Jack Whitver,16742,True
2014,Iowa,District 19,unaffiliated, Brett H. Nelson,3802,False
2014,Iowa,District 21,Democratic Party, Matt McCoy,17851,True
2014,Iowa,District 23,Democratic Party, Herman C. Quirmbach,11713,True
2014,Iowa,District 23,Republican Party, Jeremy Davis,8094,False
2014,Iowa,District 25,Republican Party, Bill Dix,18267,True
2014,Iowa,District 27,Democratic Party, Amanda Ragan,12898,True
2014,Iowa,District 27,Republican Party, Shawn Dietz,10012,False
2014,Iowa,District 29,Democratic Party, Tod R. Bowman,13245,True
2014,Iowa,District 29,Republican Party, James R. Budde,11002,False
2014,Iowa,District 31,Democratic Party, Bill Dotzler,13387,True
2014,Iowa,District 33,Democratic Party, Robert M. Hogg,14430,True
2014,Iowa,District 33,Republican Party, Harry Foster,8932,False
2014,Iowa,District 35,Democratic Party, Wally E. Horn,15671,True
2014,Iowa,District 37,Democratic Party, Robert E. Dvorsky,16613,True
2014,Iowa,District 39,Democratic Party, Kevin Kinney,12371,True
2014,Iowa,District 39,Republican Party, Michael D. Moore,11306,False
2014,Iowa,District 41,Democratic Party, Steve Siegel,9982,False
2014,Iowa,District 41,Republican Party, Mark Chelgren,10356,True
2014,Iowa,District 43,Democratic Party, Joe Bolkcom,18000,True
2014,Iowa,District 45,Democratic Party, Joe M. Seng,13013,True
2014,Iowa,District 47,Democratic Party, Maria Bribriesco,11580,False
2014,Iowa,District 47,Republican Party, Roby Smith,14988,True
2014,Iowa,District 49,Democratic Party, Rita Hart,11690,True
2014,Iowa,District 49,Republican Party, Brian Schmidt,10808,False
2014,Kentucky,District 1,Democratic Party, Jeff G. Parker,17585,False
2014,Kentucky,District 1,Republican Party, Danny Carroll,24752,True
2014,Kentucky,District 4,Democratic Party, J. Dorsey Ridley,,True
2014,Kentucky,District 6,Democratic Party, William M. Cox Jr.,16230,False
2014,Kentucky,District 6,Republican Party, C.B. Embry Jr.,21591,True
2014,Kentucky,District 8,Republican Party, Joe Bowen,,True
2014,Kentucky,District 10,Democratic Party, Dennis L. Parrett,,True
2014,Kentucky,District 12,Democratic Party, Kathy Warnecke Ryan,15583,False
2014,Kentucky,District 12,Republican Party, Alice Forgy Kerr,26458,True
2014,Kentucky,District 14,Republican Party, Jimmy Higdon,,True
2014,Kentucky,District 16,Republican Party, Max Wise,,True
2014,Kentucky,District 18,Democratic Party, Robin Webb,21533,True
2014,Kentucky,District 18,Republican Party, Tony Downey,12817,False
2014,Kentucky,District 20,Republican Party, Paul R. Hornback,,True
2014,Kentucky,District 22,Republican Party, Tom Buford,,True
2014,Kentucky,District 24,Democratic Party, Jason Michael Steffen,13547,False
2014,Kentucky,District 24,Republican Party, Wil Schroder,21792,True
